text,type,categorie,video
longitud,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/37573.mp4
transpirar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/156827.mp4
físico,adjetivo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/175813.mp4
deporte individual,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/270721.mp4
senderismo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/288103.mp4
equitación,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/281393.mp4
carreras de coches,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/275323.mp4
petanca,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/284594.mp4
cazar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/164392.mp4
competidor,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/278591.mp4
ocio,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/200774.mp4
patines,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/14151.mp4
ajedrez,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/14140.mp4
pelota,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/14110.mp4
bici,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/14130.mp4
buen estado físico,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/148253.mp4
jugador de billar,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/153979.mp4
mesa de billar,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154211.mp4
lanzador,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/148341.mp4
lanzamiento,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154308.mp4
polo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/190906.mp4
jugador de polo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/153981.mp4
embarcadero,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/475785.mp4
fuerza,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/152018.mp4
rendición,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/217165.mp4
surfero,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/179850.mp4
superman,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/163680.mp4
monitor de natación,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/156581.mp4
sudor,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/148338.mp4
camiseta de deporte de manga larga,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151010.mp4
capitán de barco,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151120.mp4
disparar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/152643.mp4
practica,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/157602.mp4
raqueta,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154244.mp4
pieza de puzle,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/156838.mp4
titiritero,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/157179.mp4
comprobación del pulso,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/155523.mp4
pulso,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/193024.mp4
puñetazo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151808.mp4
matraz,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/281320.mp4
máquina tragaperras,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/180066.mp4
esquiador,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/236142.mp4
paracaidista,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/475621.mp4
paracaidismo acrobático,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/175599.mp4
deportivas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/230349.mp4
esquí acuático,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/236185.mp4
monopatinaje,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/156582.mp4
esquí,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/236166.mp4
banda por mención honorífica,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151170.mp4
banda por el segundo puesto,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151168.mp4
banda por primer puesto,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151171.mp4
banda por el tercer puesto,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151169.mp4
adivinanza,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/276123.mp4
montar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/180051.mp4
carrete,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/330617.mp4
zanco,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/152249.mp4
coleccionista de sellos,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151186.mp4
cronómetro,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151057.mp4
medicina deportiva,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154194.mp4
rival,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/156094.mp4
embacación,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/148960.mp4
juego de piedra papel o tijera,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/153978.mp4
bote de remos,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/175525.mp4
velero,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/152268.mp4
ensillar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/153134.mp4
camping,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/56326.mp4
juego de cartas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/18737.mp4
deporte acuático,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/18621.mp4
juego de ordenador,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/18868.mp4
Real Madrid Club de Fútbol,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/230233.mp4
juego de construcción,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/18873.mp4
escalar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/18851.mp4
juego de círculo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/18813.mp4
deporte en equipo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/270720.mp4
deportivas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/14936.mp4
brújula,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/275812.mp4
correr,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/15561.mp4
casco,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/1536.mp4
Wii,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/171552.mp4
mejorar el categoría de un personaje de videojuego,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154204.mp4
hacer senderismo,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/175603.mp4
deportivo,adjetivo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/330823.mp4
practicar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/190935.mp4
Sevilla Club de Fútbol,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/300037.mp4
piscina hinchable,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19663.mp4
juego de damas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19035.mp4
hacer gimnasia,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19010.mp4
dominó,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19033.mp4
jugar a la captura,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19758.mp4
juego del cucu,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19686.mp4
saltar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19432.mp4
rompecabezas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19405.mp4
comba,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19427.mp4
polideportivo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19478.mp4
material,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19105.mp4
juego de preguntas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19853.mp4
puzle,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19845.mp4
andares,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/276942.mp4
juego de inteligencia,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19528.mp4
canicas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/423948.mp4
juego de pares y nones,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19192.mp4
campamento juvenil,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/275862.mp4
centro juvenil,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/278454.mp4
cima,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/278492.mp4
andar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/16682.mp4
ganar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/16005.mp4
nadar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/16835.mp4
gimnasia,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/13021.mp4
centro,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/175555.mp4
natación de estilo libre,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154351.mp4
final,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/330751.mp4
pez,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/183275.mp4
pinball,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/183148.mp4
abandonar,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/271893.mp4
afición,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/149005.mp4
corazones,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/164398.mp4
actividades de ocio y tiempo libre,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/124786.mp4
tiempo de descanso,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/127853.mp4
jugador de fútbol,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/171525.mp4
campo de fútbol,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/175550.mp4
pesca,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/183271.mp4
caña de pescar,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/275377.mp4
esgrimista,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/246587.mp4
flotador,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/175745.mp4
faro,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/164410.mp4
último,adjetivo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154237.mp4
kart,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/171535.mp4
defender,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151862.mp4
provisión,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/192956.mp4
combatir,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/66725.mp4
luchador,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/66728.mp4
jugador de vóleibol,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/56159.mp4
monociclo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/236557.mp4
árbitro,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/69739.mp4
vencedor,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/153802.mp4
esquiador acuático,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/236144.mp4
voleibol,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/5637.mp4
pesas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/70505.mp4
camino,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55076.mp4
levantamiento de pesas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/58818.mp4
límite de peso,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55823.mp4
deporte,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/5408.mp4
yoyo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/56166.mp4
jersey de béisbol,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/153973.mp4
jugador de béisbol,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55372.mp4
jugador de baloncesto,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55377.mp4
bate,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55417.mp4
bastón,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55813.mp4
natación,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/5033.mp4
patinaje,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19961.mp4
recreo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19889.mp4
resultado,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19939.mp4
manguera de aire,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/2032.mp4
acrobacias sobre cama elástica,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20293.mp4
videojuego,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20331.mp4
triciclo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20305.mp4
patinaje en línea,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/19973.mp4
correr,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/674041.mp4
scout,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20018.mp4
rally,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/654164.mp4
monopatín,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20086.mp4
salto a la comba,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20095.mp4
saco de dormir,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20098.mp4
trabajo en equipo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20236.mp4
piscina,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20193.mp4
tienda de campaña,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/20237.mp4
remolque,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/26294.mp4
pelota de baloncesto,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/618896.mp4
malabarista,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/23365.mp4
pesa rusa,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/624584.mp4
bicicleta de montaña,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/475593.mp4
competición,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/27119.mp4
caravana,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/24701.mp4
bicicleta,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/362999.mp4
acción,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/22326.mp4
cubierta superior,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/28059.mp4
gamberrismo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/27654.mp4
canalización,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/282.mp4
autocaravana,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/25622.mp4
juego electrónico,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/155493.mp4
dado,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151782.mp4
mascota de un equipo deportivo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/179992.mp4
medalla,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154192.mp4
carrera,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/275320.mp4
defensa,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/151866.mp4
diana de los dardos,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/153817.mp4
jugador de dardos,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/153980.mp4
ejercicio,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/152536.mp4
blackjack,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55434.mp4
bingo,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/475595.mp4
barca,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/672576.mp4
botadura del barco,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/270834.mp4
sendero para las bicicletas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/64077.mp4
montar en bicicleta,verbo,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/154154.mp4
carril-bici,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/64078.mp4
billar,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/58059.mp4
ciclista,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55422.mp4
cruce para bicicletas,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/271485.mp4
brinco,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/64985.mp4
juego de la rayuela,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/155492.mp4
caminata,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/330711.mp4
puerto,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/299878.mp4
arquero,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55209.mp4
ancla,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/127885.mp4
flecha,nombre,deportes-y-ocio,https://media.spreadthesign.com/video/mp4/5/55218.mp4
